IDLopHoc,IDSinhVien,MaMonHoc,HocKy,NamHoc,DiemTongKet,QuaMon,DiemTBMon,TenMonHoc,ThuocKCNTT,DotHoc,GioiTinh,MaHoa_XepLoai
26156,1695969,3320,HK2,2019-2020,5.6,1,7.56,Phương pháp tính,0,2,0,2
26156,1695969,3196,HK1,2020-2021,5.1,1,7.51,Giao tiếp kinh doanh,0,3,0,1
26156,1695969,2031,HK2,2020-2021,5.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26156,1695969,3245,HK1,2021-2022,7.3,1,8.25,Tiếng Việt thực hành,0,4,0,3
26156,1695969,1276,HK1,2021-2022,6.4,1,7.09,Hành vi tổ chức,0,5,0,2
26156,1695969,1076,HK1,2021-2022,7.4,1,7.77,Tương tác người máy,1,5,0,3
26156,1695969,3893,HK2,2022-2023,6.0,1,7.15,Quản trị bán hàng,0,6,0,2
26156,1695969,1295,HK1,2022-2023,6.5,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26156,1695977,3395,HK2,2019-2020,7.3,1,7.49,Logic học,0,2,0,3
26156,1695977,3217,HK1,2020-2021,7.3,1,6.83,Quản trị học,0,3,0,3
26156,1695977,10665,HK2,2020-2021,7.6,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,3
26156,1695977,2031,HK2,2020-2021,7.0,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26156,1695977,1276,HK1,2021-2022,7.0,1,7.09,Hành vi tổ chức,0,5,0,3
26156,1695977,1076,HK1,2021-2022,8.0,1,7.77,Tương tác người máy,1,5,0,3
26156,1695977,3893,HK2,2021-2022,6.5,1,7.15,Quản trị bán hàng,0,6,0,2
26156,1695977,1295,HK1,2022-2023,7.4,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26156,1695977,2330,HK1,2022-2023,7.9,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,3
26156,1696082,3395,HK2,2019-2020,7.7,1,7.49,Logic học,0,2,1,3
26156,1696082,3205,HK1,2020-2021,7.6,1,6.34,Quản trị doanh nghiệp,0,3,1,3
26156,1696082,3325,HK2,2020-2021,8.3,1,6.98,Tâm lý học đại cương,0,4,1,3
26156,1696082,2031,HK2,2021-2022,7.0,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26156,1696082,1276,HK1,2021-2022,6.7,1,7.09,Hành vi tổ chức,0,5,1,2
26156,1696082,1076,HK1,2021-2022,8.2,1,7.77,Tương tác người máy,1,5,1,3
26156,1696082,3893,HK2,2021-2022,7.4,1,7.15,Quản trị bán hàng,0,6,1,3
26156,1696082,2330,HK1,2022-2023,5.8,1,6.81,Lập trình phân tích dữ liệu 2,1,7,1,2
26156,1696082,1295,HK1,2022-2023,6.5,1,6.88,Quản trị nguồn nhân lực,0,7,1,2
26156,1696288,3345,HK2,2019-2020,8.3,1,7.93,Vật lý đại cương,0,2,0,3
26156,1696288,3197,HK1,2020-2021,5.7,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,2
26156,1696288,3245,HK2,2020-2021,7.3,1,8.25,Tiếng Việt thực hành,0,4,0,3
26156,1696288,2031,HK2,2021-2022,6.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26156,1696288,1276,HK1,2021-2022,5.8,1,7.09,Hành vi tổ chức,0,5,0,2
26156,1696288,1076,HK1,2021-2022,8.0,1,7.77,Tương tác người máy,1,5,0,3
26156,1696288,3893,HK2,2021-2022,6.9,1,7.15,Quản trị bán hàng,0,6,0,2
26156,1696288,1295,HK1,2022-2023,6.4,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26156,1696288,2330,HK1,2022-2023,6.7,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,2
26150,1696330,3395,HK2,2019-2020,8.0,1,7.49,Logic học,0,2,0,3
26150,1696330,3345,HK2,2021-2022,0.0,0,7.93,Vật lý đại cương,0,2,0,0
26150,1696330,3197,HK1,2020-2021,7.5,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26150,1696330,2031,HK2,2020-2021,6.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26150,1696330,10665,HK2,2020-2021,8.3,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,3
26150,1696330,1276,HK1,2021-2022,7.3,1,7.09,Hành vi tổ chức,0,5,0,3
26150,1696330,1076,HK1,2021-2022,7.1,1,7.77,Tương tác người máy,1,5,0,3
26150,1696330,3893,HK3,2022-2023,6.7,1,7.15,Quản trị bán hàng,0,6,0,2
26150,1696330,1295,HK1,2022-2023,7.5,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26150,1696330,2330,HK1,2022-2023,7.4,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,3
26156,1696424,3395,HK2,2019-2020,6.6,1,7.49,Logic học,0,2,0,2
26156,1696424,3197,HK1,2020-2021,6.8,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,2
26156,1696424,3325,HK2,2020-2021,7.7,1,6.98,Tâm lý học đại cương,0,4,0,3
26156,1696424,2031,HK2,2020-2021,6.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26156,1696424,1076,HK1,2021-2022,6.8,1,7.77,Tương tác người máy,1,5,0,2
26156,1696424,3453,HK1,2022-2023,6.3,1,8.09,Tiếp thị điện tử,1,5,0,2
26156,1696424,3893,HK3,2021-2022,8.0,1,7.15,Quản trị bán hàng,0,6,0,3
26156,1696424,1295,HK2,2021-2022,6.2,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26156,1696424,2330,HK1,2022-2023,0.0,0,6.81,Lập trình phân tích dữ liệu 2,1,7,0,0
26156,1696424,2296,HK1,2023-2024,0.0,0,6.49,Kiểm toán cơ bản,0,7,0,0
26156,1696640,3320,HK2,2019-2020,7.2,1,7.56,Phương pháp tính,0,2,0,3
26156,1696640,3217,HK1,2020-2021,7.3,1,6.83,Quản trị học,0,3,0,3
26156,1696640,2031,HK2,2020-2021,7.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26156,1696640,3245,HK2,2021-2022,7.1,1,8.25,Tiếng Việt thực hành,0,4,0,3
26156,1696640,1276,HK1,2021-2022,6.8,1,7.09,Hành vi tổ chức,0,5,0,2
26156,1696640,1076,HK1,2021-2022,8.3,1,7.77,Tương tác người máy,1,5,0,3
26156,1696640,3893,HK2,2022-2023,5.6,1,7.15,Quản trị bán hàng,0,6,0,2
26156,1696640,1295,HK2,2021-2022,6.0,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26156,1696640,2330,HK1,2022-2023,8.9,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,4
26156,1696649,3395,HK2,2019-2020,7.4,1,7.49,Logic học,0,2,0,3
26156,1696649,3197,HK1,2020-2021,8.4,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26156,1696649,2031,HK2,2020-2021,7.4,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26156,1696649,10665,HK2,2020-2021,9.0,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,5
26156,1696649,1276,HK1,2021-2022,7.3,1,7.09,Hành vi tổ chức,0,5,0,3
26156,1696649,1076,HK1,2021-2022,7.2,1,7.77,Tương tác người máy,1,5,0,3
26156,1696649,3893,HK2,2022-2023,6.5,1,7.15,Quản trị bán hàng,0,6,0,2
26156,1696649,1295,HK1,2022-2023,6.5,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26156,1696649,2330,HK1,2022-2023,7.9,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,3
26156,1696738,3395,HK2,2019-2020,8.1,1,7.49,Logic học,0,2,1,3
26156,1696738,3197,HK1,2020-2021,8.6,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,1,4
26156,1696738,2031,HK2,2020-2021,6.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,2
26156,1696738,10665,HK2,2020-2021,9.0,1,7.69,Cơ sở văn hóa Việt Nam,0,4,1,5
26156,1696738,1276,HK1,2021-2022,7.0,1,7.09,Hành vi tổ chức,0,5,1,3
26156,1696738,1076,HK1,2021-2022,8.5,1,7.77,Tương tác người máy,1,5,1,4
26156,1696738,3893,HK2,2022-2023,6.1,1,7.15,Quản trị bán hàng,0,6,1,2
26156,1696738,1295,HK1,2022-2023,7.4,1,6.88,Quản trị nguồn nhân lực,0,7,1,3
26156,1696738,2330,HK1,2022-2023,7.5,1,6.81,Lập trình phân tích dữ liệu 2,1,7,1,3
26156,1696780,3395,HK2,2019-2020,8.2,1,7.49,Logic học,0,2,0,3
26156,1696780,3206,HK2,2020-2021,8.0,1,8.13,Môi trường và con người,0,3,0,3
26156,1696780,2031,HK2,2020-2021,7.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26156,1696780,3325,HK2,2020-2021,7.0,1,6.98,Tâm lý học đại cương,0,4,0,3
26156,1696780,1276,HK1,2021-2022,7.3,1,7.09,Hành vi tổ chức,0,5,0,3
26156,1696780,1076,HK1,2021-2022,7.6,1,7.77,Tương tác người máy,1,5,0,3
26156,1696780,3893,HK1,2021-2022,7.2,1,7.15,Quản trị bán hàng,0,6,0,3
26156,1696780,1295,HK2,2021-2022,6.1,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26156,1696805,3395,HK2,2019-2020,8.9,1,7.49,Logic học,0,2,1,4
26156,1696805,3217,HK1,2020-2021,7.5,1,6.83,Quản trị học,0,3,1,3
26156,1696805,3325,HK2,2020-2021,8.0,1,6.98,Tâm lý học đại cương,0,4,1,3
26156,1696805,2031,HK2,2020-2021,7.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26156,1696805,1276,HK1,2021-2022,7.5,1,7.09,Hành vi tổ chức,0,5,1,3
26156,1696805,1076,HK1,2021-2022,7.9,1,7.77,Tương tác người máy,1,5,1,3
26156,1696805,3443,HK2,2021-2022,8.2,1,5.99,Khai thác dữ liệu và ứng dụng,1,6,1,3
26156,1696805,3894,HK2,2021-2022,6.1,1,2.75,Kế toán quản trị,0,6,1,2
26156,1696805,1295,HK2,2021-2022,6.3,1,6.88,Quản trị nguồn nhân lực,0,7,1,2
26156,1696805,2330,HK1,2022-2023,5.8,1,6.81,Lập trình phân tích dữ liệu 2,1,7,1,2
26156,1696877,3395,HK2,2019-2020,5.6,1,7.49,Logic học,0,2,0,2
26156,1696877,3217,HK1,2020-2021,6.3,1,6.83,Quản trị học,0,3,0,2
26156,1696877,3325,HK2,2020-2021,7.6,1,6.98,Tâm lý học đại cương,0,4,0,3
26156,1696877,2031,HK2,2021-2022,6.2,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26156,1696877,3203,HK1,2023-2024,0.0,0,7.19,Âm nhạc – Nhạc lý và Guitar căn bản,0,4,0,0
26156,1696877,3591,HK1,2021-2022,7.0,1,5.61,Lập trình hướng đối tượng,1,5,0,3
26156,1696877,1276,HK1,2022-2023,7.4,1,7.09,Hành vi tổ chức,0,5,0,3
26156,1696877,3893,HK1,2021-2022,7.2,1,7.15,Quản trị bán hàng,0,6,0,3
26156,1696877,3443,HK2,2021-2022,7.4,1,5.99,Khai thác dữ liệu và ứng dụng,1,6,0,3
26156,1696877,1295,HK2,2021-2022,4.6,1,6.88,Quản trị nguồn nhân lực,0,7,0,1
26156,1696877,2330,HK1,2022-2023,6.2,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,2
26156,1696934,3395,HK2,2019-2020,7.7,1,7.49,Logic học,0,2,0,3
26156,1696934,3197,HK1,2020-2021,8.6,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,4
26156,1696934,2031,HK2,2020-2021,6.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26156,1696934,10665,HK2,2020-2021,8.4,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,3
26156,1696934,1076,HK1,2021-2022,7.4,1,7.77,Tương tác người máy,1,5,0,3
26156,1696934,1276,HK1,2022-2023,7.6,1,7.09,Hành vi tổ chức,0,5,0,3
26156,1696934,3443,HK2,2021-2022,6.1,1,5.99,Khai thác dữ liệu và ứng dụng,1,6,0,2
26156,1696934,3894,HK2,2021-2022,0.0,0,2.75,Kế toán quản trị,0,6,0,0
26156,1696934,3893,HK2,2022-2023,6.7,1,7.15,Quản trị bán hàng,0,6,0,2
26156,1696934,1295,HK2,2021-2022,7.1,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26156,1696934,2330,HK1,2022-2023,6.6,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,2
26156,1696958,3320,HK2,2019-2020,6.5,1,7.56,Phương pháp tính,0,2,0,2
26156,1696958,3196,HK1,2020-2021,6.8,1,7.51,Giao tiếp kinh doanh,0,3,0,2
26156,1696958,3195,HK2,2020-2021,8.8,1,7.62,Xã hội học,0,4,0,4
26156,1696958,2031,HK2,2020-2021,6.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26156,1696958,1276,HK1,2021-2022,7.0,1,7.09,Hành vi tổ chức,0,5,0,3
26156,1696958,1076,HK1,2021-2022,7.7,1,7.77,Tương tác người máy,1,5,0,3
26156,1696958,3893,HK2,2021-2022,6.6,1,7.15,Quản trị bán hàng,0,6,0,2
26156,1696958,1295,HK1,2022-2023,6.9,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26156,1696958,2330,HK1,2022-2023,5.0,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,1
26156,1696961,3395,HK2,2019-2020,8.4,1,7.49,Logic học,0,2,1,3
26156,1696961,3197,HK1,2020-2021,7.2,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,1,3
26156,1696961,2031,HK2,2020-2021,6.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,2
26156,1696961,10665,HK2,2020-2021,8.3,1,7.69,Cơ sở văn hóa Việt Nam,0,4,1,3
26156,1696961,1276,HK1,2021-2022,7.5,1,7.09,Hành vi tổ chức,0,5,1,3
26156,1696961,1076,HK1,2021-2022,7.9,1,7.77,Tương tác người máy,1,5,1,3
26156,1696961,3893,HK2,2022-2023,5.7,1,7.15,Quản trị bán hàng,0,6,1,2
26156,1696961,1295,HK1,2022-2023,6.1,1,6.88,Quản trị nguồn nhân lực,0,7,1,2
26156,1696961,2330,HK1,2022-2023,7.6,1,6.81,Lập trình phân tích dữ liệu 2,1,7,1,3
26156,1696963,3395,HK2,2019-2020,7.4,1,7.49,Logic học,0,2,0,3
26156,1696963,3197,HK1,2020-2021,7.0,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26156,1696963,2031,HK2,2020-2021,7.2,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26156,1696963,10665,HK2,2020-2021,8.5,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,4
26156,1696963,1276,HK1,2021-2022,7.1,1,7.09,Hành vi tổ chức,0,5,0,3
26156,1696963,1076,HK1,2021-2022,9.1,1,7.77,Tương tác người máy,1,5,0,5
26156,1696963,3893,HK2,2022-2023,7.5,1,7.15,Quản trị bán hàng,0,6,0,3
26156,1696963,1295,HK1,2022-2023,6.8,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26156,1696963,2330,HK1,2022-2023,7.6,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,3
26156,1697065,3345,HK2,2019-2020,9.5,1,7.93,Vật lý đại cương,0,2,1,5
26156,1697065,3206,HK1,2020-2021,9.5,1,8.13,Môi trường và con người,0,3,1,5
26156,1697065,10665,HK1,2020-2021,8.7,1,7.69,Cơ sở văn hóa Việt Nam,0,4,1,4
26156,1697065,2031,HK2,2021-2022,7.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26156,1697065,3453,HK1,2021-2022,7.8,1,8.09,Tiếp thị điện tử,1,5,1,3
26156,1697065,1076,HK1,2021-2022,8.2,1,7.77,Tương tác người máy,1,5,1,3
26156,1697065,3894,HK2,2021-2022,0.0,0,2.75,Kế toán quản trị,0,6,1,0
26156,1697065,3893,HK2,2022-2023,7.0,1,7.15,Quản trị bán hàng,0,6,1,3
26156,1697065,1295,HK2,2021-2022,6.5,1,6.88,Quản trị nguồn nhân lực,0,7,1,2
26156,1697065,2330,HK1,2022-2023,7.3,1,6.81,Lập trình phân tích dữ liệu 2,1,7,1,3
26150,1697171,3395,HK2,2019-2020,7.7,1,7.49,Logic học,0,2,0,3
26150,1697171,901,HK1,2020-2021,0.0,0,5.87,Cấu trúc rời rạc,1,4,0,0
26150,1697171,3325,HK2,2020-2021,7.3,1,6.98,Tâm lý học đại cương,0,4,0,3
26150,1697171,2031,HK2,2021-2022,5.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26150,1697171,3591,HK1,2020-2021,0.0,0,5.61,Lập trình hướng đối tượng,1,5,0,0
26150,1697171,3453,HK1,2021-2022,8.0,1,8.09,Tiếp thị điện tử,1,5,0,3
26150,1697171,3893,HK2,2022-2023,5.8,1,7.15,Quản trị bán hàng,0,6,0,2
26150,1697171,1295,HK2,2022-2023,5.4,1,6.88,Quản trị nguồn nhân lực,0,7,0,1
26150,1697171,2330,HK2,2022-2023,8.0,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,3
26156,1697201,3345,HK2,2019-2020,7.0,1,7.93,Vật lý đại cương,0,2,0,3
26156,1697201,3217,HK1,2020-2021,6.6,1,6.83,Quản trị học,0,3,0,2
26156,1697201,3203,HK2,2020-2021,7.7,1,7.19,Âm nhạc – Nhạc lý và Guitar căn bản,0,4,0,3
26156,1697201,1276,HK1,2021-2022,6.4,1,7.09,Hành vi tổ chức,0,5,0,2
26156,1697201,3591,HK1,2023-2024,8.1,1,5.61,Lập trình hướng đối tượng,1,5,0,3
26156,1697201,3443,HK1,2023-2024,6.2,1,5.99,Khai thác dữ liệu và ứng dụng,1,6,0,2
26156,1697201,1295,HK2,2022-2023,5.6,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26156,1697201,2296,HK1,2023-2024,6.0,1,6.49,Kiểm toán cơ bản,0,7,0,2
26156,1697221,3395,HK2,2019-2020,9.2,1,7.49,Logic học,0,2,1,5
26156,1697221,3206,HK1,2020-2021,9.8,1,8.13,Môi trường và con người,0,3,1,5
26156,1697221,3245,HK2,2020-2021,9.5,1,8.25,Tiếng Việt thực hành,0,4,1,5
26156,1697221,2031,HK2,2021-2022,6.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,2
26156,1697221,3453,HK1,2021-2022,7.6,1,8.09,Tiếp thị điện tử,1,5,1,3
26156,1697221,1076,HK1,2021-2022,8.3,1,7.77,Tương tác người máy,1,5,1,3
26156,1697221,3894,HK2,2021-2022,5.5,1,2.75,Kế toán quản trị,0,6,1,2
26156,1697221,1295,HK2,2021-2022,6.2,1,6.88,Quản trị nguồn nhân lực,0,7,1,2
26156,1697221,2330,HK1,2022-2023,7.5,1,6.81,Lập trình phân tích dữ liệu 2,1,7,1,3
26156,1697316,3345,HK2,2019-2020,7.0,1,7.93,Vật lý đại cương,0,2,1,3
26156,1697316,3206,HK1,2020-2021,8.7,1,8.13,Môi trường và con người,0,3,1,4
26156,1697316,2031,HK2,2020-2021,7.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26156,1697316,10665,HK1,2021-2022,9.3,1,7.69,Cơ sở văn hóa Việt Nam,0,4,1,5
26156,1697316,1276,HK1,2021-2022,7.5,1,7.09,Hành vi tổ chức,0,5,1,3
26156,1697316,1076,HK1,2021-2022,8.0,1,7.77,Tương tác người máy,1,5,1,3
26156,1697316,3893,HK2,2021-2022,7.0,1,7.15,Quản trị bán hàng,0,6,1,3
26156,1697316,1295,HK2,2021-2022,8.3,1,6.88,Quản trị nguồn nhân lực,0,7,1,3
26156,1697316,2330,HK1,2022-2023,7.3,1,6.81,Lập trình phân tích dữ liệu 2,1,7,1,3
26156,1697396,3345,HK2,2019-2020,8.3,1,7.93,Vật lý đại cương,0,2,0,3
26156,1697396,3206,HK1,2020-2021,9.5,1,8.13,Môi trường và con người,0,3,0,5
26156,1697396,3245,HK2,2020-2021,9.4,1,8.25,Tiếng Việt thực hành,0,4,0,5
26156,1697396,2031,HK2,2021-2022,7.0,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26156,1697396,1076,HK1,2021-2022,8.3,1,7.77,Tương tác người máy,1,5,0,3
26156,1697396,3453,HK1,2022-2023,8.3,1,8.09,Tiếp thị điện tử,1,5,0,3
26156,1697396,3894,HK2,2021-2022,5.7,1,2.75,Kế toán quản trị,0,6,0,2
26156,1697396,1295,HK2,2021-2022,7.0,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26156,1697396,2330,HK1,2022-2023,7.6,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,3
26150,1697825,3395,HK2,2019-2020,7.6,1,7.49,Logic học,0,2,0,3
26150,1697825,3197,HK1,2020-2021,8.7,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,4
26150,1697825,2031,HK2,2020-2021,8.4,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26150,1697825,3245,HK2,2020-2021,9.3,1,8.25,Tiếng Việt thực hành,0,4,0,5
26150,1697825,1276,HK1,2021-2022,7.5,1,7.09,Hành vi tổ chức,0,5,0,3
26150,1697825,1076,HK1,2021-2022,7.6,1,7.77,Tương tác người máy,1,5,0,3
26150,1697825,3893,HK2,2021-2022,6.0,1,7.15,Quản trị bán hàng,0,6,0,2
26150,1697825,1295,HK1,2022-2023,7.1,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26150,1697825,2330,HK1,2022-2023,8.3,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,3
26420,1698544,3320,HK2,2020-2021,7.0,1,7.56,Phương pháp tính,0,2,0,3
26420,1698544,3196,HK1,2022-2023,6.3,1,7.51,Giao tiếp kinh doanh,0,3,0,2
26420,1698544,3453,HK1,2021-2022,8.2,1,8.09,Tiếp thị điện tử,1,5,0,3
26420,1698544,3591,HK1,2022-2023,0.0,0,5.61,Lập trình hướng đối tượng,1,5,0,0
26420,1698544,1276,HK2,2022-2023,6.0,1,7.09,Hành vi tổ chức,0,5,0,2
26420,1698544,1076,HK1,2023-2024,4.9,1,7.77,Tương tác người máy,1,5,0,1
26422,1698767,3345,HK2,2020-2021,8.6,1,7.93,Vật lý đại cương,0,2,0,4
26422,1698767,3196,HK1,2021-2022,7.2,1,7.51,Giao tiếp kinh doanh,0,3,0,3
26422,1698767,3245,HK2,2021-2022,8.9,1,8.25,Tiếng Việt thực hành,0,4,0,4
26422,1698767,2031,HK1,2022-2023,7.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26422,1698767,3591,HK1,2021-2022,8.0,1,5.61,Lập trình hướng đối tượng,1,5,0,3
26422,1698767,1276,HK2,2022-2023,7.3,1,7.09,Hành vi tổ chức,0,5,0,3
26422,1698767,2329,HK2,2022-2023,8.2,1,8.25,Nhập môn dữ liệu lớn,0,5,0,3
26422,1698767,3893,HK2,2022-2023,6.8,1,7.15,Quản trị bán hàng,0,6,0,2
26422,1698767,1295,HK1,2023-2024,6.8,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26420,1698807,3345,HK2,2020-2021,9.3,1,7.93,Vật lý đại cương,0,2,1,5
26420,1698807,3196,HK1,2021-2022,0.0,0,7.51,Giao tiếp kinh doanh,0,3,1,0
26420,1698807,3245,HK3,2020-2021,8.8,1,8.25,Tiếng Việt thực hành,0,4,1,4
26420,1698807,2031,HK1,2022-2023,5.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,2
26420,1698807,1276,HK2,2022-2023,7.0,1,7.09,Hành vi tổ chức,0,5,1,3
26420,1698807,1076,HK2,2022-2023,8.1,1,7.77,Tương tác người máy,1,5,1,3
26420,1698807,1295,HK1,2023-2024,5.9,1,6.88,Quản trị nguồn nhân lực,0,7,1,2
26420,1698959,3395,HK2,2020-2021,8.6,1,7.49,Logic học,0,2,0,4
26420,1698959,3197,HK1,2021-2022,8.4,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26420,1698959,3245,HK2,2021-2022,9.0,1,8.25,Tiếng Việt thực hành,0,4,0,5
26420,1698959,2031,HK1,2022-2023,7.4,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26420,1698959,3591,HK1,2021-2022,5.7,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26420,1698959,1076,HK1,2022-2023,7.8,1,7.77,Tương tác người máy,1,5,0,3
26420,1698959,1276,HK2,2022-2023,8.0,1,7.09,Hành vi tổ chức,0,5,0,3
26420,1698959,2329,HK1,2023-2024,8.9,1,8.25,Nhập môn dữ liệu lớn,0,5,0,4
26420,1698959,3893,HK2,2022-2023,8.6,1,7.15,Quản trị bán hàng,0,6,0,4
26420,1698959,1295,HK1,2022-2023,7.5,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26420,1698988,3395,HK2,2021-2022,4.9,1,7.49,Logic học,0,2,0,1
26420,1698988,3197,HK2,2020-2021,7.6,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26420,1698988,3205,HK2,2020-2021,6.1,1,6.34,Quản trị doanh nghiệp,0,3,0,2
26420,1698988,10665,HK1,2021-2022,8.6,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,4
26420,1698988,2031,HK1,2022-2023,6.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26420,1698988,1276,HK1,2022-2023,8.6,1,7.09,Hành vi tổ chức,0,5,0,4
26420,1698988,1076,HK2,2022-2023,8.1,1,7.77,Tương tác người máy,1,5,0,3
26420,1698988,3893,HK2,2022-2023,7.2,1,7.15,Quản trị bán hàng,0,6,0,3
26420,1698988,1295,HK2,2022-2023,7.1,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26420,1698989,3395,HK2,2020-2021,8.9,1,7.49,Logic học,0,2,0,4
26420,1698989,3285,HK1,2021-2022,7.9,1,7.94,Kế toán cơ bản,0,3,0,3
26420,1698989,10665,HK2,2021-2022,7.9,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,3
26420,1698989,2031,HK1,2022-2023,7.0,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26420,1698989,3591,HK1,2021-2022,4.8,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26420,1698989,1276,HK2,2022-2023,8.0,1,7.09,Hành vi tổ chức,0,5,0,3
26420,1698989,1076,HK2,2022-2023,8.2,1,7.77,Tương tác người máy,1,5,0,3
26420,1698989,3893,HK3,2022-2023,8.4,1,7.15,Quản trị bán hàng,0,6,0,3
26420,1698989,1295,HK1,2022-2023,7.1,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26420,1699034,3345,HK2,2020-2021,7.4,1,7.93,Vật lý đại cương,0,2,0,3
26420,1699034,3197,HK1,2021-2022,8.0,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26420,1699034,10665,HK2,2021-2022,7.4,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,3
26420,1699034,2031,HK1,2022-2023,0.0,0,6.6,Lập trình phân tích dữ liệu 1,1,4,0,0
26420,1699034,3591,HK2,2022-2023,5.7,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26420,1699034,1076,HK1,2023-2024,7.1,1,7.77,Tương tác người máy,1,5,0,3
26420,1699034,2330,HK2,2022-2023,0.0,0,6.81,Lập trình phân tích dữ liệu 2,1,7,0,0
26422,1699130,3345,HK2,2020-2021,9.6,1,7.93,Vật lý đại cương,0,2,0,5
26422,1699130,3196,HK1,2021-2022,8.6,1,7.51,Giao tiếp kinh doanh,0,3,0,4
